manufacturer,model,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
Mitsubishi,i-MiEV,i-MiEV,49,08.07.2018,161688,30.8,4.01,Electricity,Summer tires,1,1,1,Normal,12.07,0,0,,-2.93
Mitsubishi,i-MiEV,i-MiEV,49,08.07.2018,161657,46.3,8.69,Electricity,Summer tires,1,1,1,Normal,11.76,0,0,,-3.24
Mitsubishi,i-MiEV,i-MiEV,49,07.07.2018,161611,60.8,3.9,Electricity,Summer tires,1,1,1,Normal,11.76,0,0,,-3.24
Mitsubishi,i-MiEV,i-MiEV,49,06.07.2018,161550,82.1,9.13,Electricity,Summer tires,1,1,1,Normal,11.12,0,0,,-3.88
Mitsubishi,i-MiEV,i-MiEV,49,05.07.2018,161468,24.5,6.54,Electricity,Summer tires,1,1,1,Normal,11.24,0,0,,-3.76
Mitsubishi,i-MiEV,i-MiEV,49,05.07.2018,161443,60.4,3,Electricity,Summer tires,1,1,1,Normal,11.24,0,0,,-3.76
Mitsubishi,i-MiEV,i-MiEV,49,04.07.2018,161383,56.6,8.48,Electricity,Summer tires,1,1,1,Normal,11.3,0,0,,-3.7
Mitsubishi,i-MiEV,i-MiEV,49,04.07.2018,161326,32.6,1.6,Electricity,Summer tires,1,1,1,Normal,11.3,0,0,,-3.7
Mitsubishi,i-MiEV,i-MiEV,49,04.07.2018,161294,43.4,6.56,Electricity,Summer tires,1,1,1,Normal,11.74,0,0,,-3.26
Mitsubishi,i-MiEV,i-MiEV,49,03.07.2018,161250,83.2,8.3,Electricity,Summer tires,1,1,1,Normal,11.74,0,0,,-3.26
Mitsubishi,i-MiEV,i-MiEV,49,02.07.2018,161167,48.4,8.24,Electricity,Summer tires,1,0,1,Normal,11.74,0,0,,-3.26
Mitsubishi,i-MiEV,i-MiEV,49,02.07.2018,161119,1.2,5.89,Electricity,Summer tires,1,0,0,Normal,11.74,0,0,,-3.26
Mitsubishi,i-MiEV,i-MiEV,49,01.07.2018,161117,63.7,2.85,Electricity,Summer tires,0,1,0,Normal,11.74,0,0,,-3.26
Mitsubishi,i-MiEV,i-MiEV,49,01.07.2018,161054,49.9,5.72,Electricity,Summer tires,1,1,1,Normal,11.74,0,0,,-3.26
Mitsubishi,i-MiEV,i-MiEV,49,01.07.2018,161004,15.7,2.95,Electricity,Summer tires,1,0,1,Normal,11.74,0,0,,-3.26
Mitsubishi,i-MiEV,i-MiEV,49,01.07.2018,160988,48.9,3.79,Electricity,Summer tires,0,1,1,Normal,11.74,0,0,,-3.26
Mitsubishi,i-MiEV,i-MiEV,49,01.07.2018,160939,62.1,4.6,Electricity,Summer tires,0,1,1,Normal,11.74,1,0,,-3.26
Mitsubishi,i-MiEV,i-MiEV,49,01.07.2018,160877,38.2,7.75,Electricity,Summer tires,0,1,1,Normal,11.15,0,0,,-3.85
Mitsubishi,i-MiEV,i-MiEV,49,30.06.2018,160839,24,6.5,Electricity,Summer tires,0,1,1,Normal,11.15,0,0,,-3.85
Mitsubishi,i-MiEV,i-MiEV,49,30.06.2018,160815,47.2,2.3,Electricity,Summer tires,0,1,1,Normal,11.15,1,0,,-3.85
Mitsubishi,i-MiEV,i-MiEV,49,30.06.2018,160768,48.1,5,Electricity,Summer tires,0,1,0,Normal,11.15,1,0,,-3.85
Mitsubishi,i-MiEV,i-MiEV,49,30.06.2018,160720,70.7,3.9,Electricity,Summer tires,1,1,1,Normal,11.15,0,0,,-3.85
Mitsubishi,i-MiEV,i-MiEV,49,29.06.2018,160649,34.1,4.1,Electricity,Summer tires,1,0,1,Normal,12.02,0,0,,-2.98
Mitsubishi,i-MiEV,i-MiEV,49,28.06.2018,160615,48.9,5.71,Electricity,Summer tires,1,0,1,Normal,11.68,0,0,,-3.32
Mitsubishi,i-MiEV,i-MiEV,49,27.06.2018,160566,46.7,5.44,Electricity,Summer tires,1,0,1,Normal,11.65,0,0,,-3.35
Mitsubishi,i-MiEV,i-MiEV,49,26.06.2018,160519,47.7,6.67,Electricity,Summer tires,1,0,1,Normal,12.53,0,0,,-2.47
Mitsubishi,i-MiEV,i-MiEV,49,26.06.2018,160471,17,4.66,Electricity,Summer tires,1,0,1,Normal,12.53,0,0,,-2.47
Mitsubishi,i-MiEV,i-MiEV,49,25.06.2018,160454,56.8,3.9,Electricity,Summer tires,1,1,0,Fast,12.53,0,0,,-2.47
Mitsubishi,i-MiEV,i-MiEV,49,25.06.2018,160397,66,7.8,Electricity,Summer tires,1,1,0,Fast,11.82,0,0,,-3.18
Mitsubishi,i-MiEV,i-MiEV,49,25.06.2018,160331,23.4,3,Electricity,Summer tires,1,0,1,Normal,12.82,0,0,,-2.18
Mitsubishi,i-MiEV,i-MiEV,49,23.06.2018,160308,41,5.26,Electricity,Summer tires,1,0,1,Normal,12.83,0,0,,-2.17
Mitsubishi,i-MiEV,i-MiEV,49,22.06.2018,160267,49.5,6.1,Electricity,Summer tires,1,0,1,Normal,12.32,0,0,,-2.68
Mitsubishi,i-MiEV,i-MiEV,49,21.06.2018,160217,23.1,3.3,Electricity,Summer tires,1,0,1,Normal,14.29,0,0,,-0.71
Mitsubishi,i-MiEV,i-MiEV,49,21.06.2018,160194,20.9,,Electricity,Summer tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,20.06.2018,160173,49.6,6.5,Electricity,Summer tires,1,0,1,Normal,13.1,1,0,,-1.9
Mitsubishi,i-MiEV,i-MiEV,49,19.06.2018,160124,48.1,5.94,Electricity,Summer tires,1,0,1,Normal,12.35,0,0,,-2.65
Mitsubishi,i-MiEV,i-MiEV,49,18.06.2018,160075,48,6.17,Electricity,Summer tires,1,0,1,Normal,12.85,0,0,,-2.15
Mitsubishi,i-MiEV,i-MiEV,49,16.06.2018,160027,82.9,,Electricity,Summer tires,1,1,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,15.06.2018,159944,46.9,5.28,Electricity,Summer tires,1,0,1,Normal,11.26,0,0,,-3.74
Mitsubishi,i-MiEV,i-MiEV,49,14.06.2018,159898,54.4,6.39,Electricity,Summer tires,1,0,1,Normal,11.75,0,0,,-3.25
Mitsubishi,i-MiEV,i-MiEV,49,13.06.2018,159843,49,5.55,Electricity,Summer tires,1,0,1,Normal,11.33,0,0,,-3.67
Mitsubishi,i-MiEV,i-MiEV,49,12.06.2018,159794,49.4,5.92,Electricity,Summer tires,1,0,1,Normal,11.98,0,0,,-3.02
Mitsubishi,i-MiEV,i-MiEV,49,11.06.2018,159745,54.5,6.44,Electricity,Summer tires,1,0,1,Normal,11.82,0,0,,-3.18
Mitsubishi,i-MiEV,i-MiEV,49,10.06.2018,159690,1.2,6.04,Electricity,Summer tires,1,1,0,Normal,11.6,0,0,,-3.4
Mitsubishi,i-MiEV,i-MiEV,49,09.06.2018,159689,96.2,5.26,Electricity,Summer tires,1,1,1,Normal,11.6,1,0,,-3.4
Mitsubishi,i-MiEV,i-MiEV,49,08.06.2018,159593,61,10.54,Electricity,Summer tires,1,1,1,Normal,11.71,1,0,,-3.29
Mitsubishi,i-MiEV,i-MiEV,49,08.06.2018,159532,68.3,4.6,Electricity,Summer tires,1,1,1,Normal,11.71,1,0,,-3.29
Mitsubishi,i-MiEV,i-MiEV,49,07.06.2018,159463,47.6,5.34,Electricity,Summer tires,1,0,1,Normal,11.22,0,0,,-3.78
Mitsubishi,i-MiEV,i-MiEV,49,06.06.2018,159416,51.9,5.86,Electricity,Summer tires,1,0,1,Normal,11.29,0,0,,-3.71
Mitsubishi,i-MiEV,i-MiEV,49,06.06.2018,159364,30,8.13,Electricity,Summer tires,0,1,1,Normal,10.54,1,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,05.06.2018,159334,45.3,3.89,Electricity,Summer tires,0,1,0,Normal,10.54,1,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,05.06.2018,159288,51,6.06,Electricity,Summer tires,0,1,0,Normal,10.54,1,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,05.06.2018,159237,23.3,3.94,Electricity,Summer tires,0,1,0,Normal,10.54,1,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,05.06.2018,159214,62.2,4.43,Electricity,Summer tires,0,1,0,Normal,10.54,1,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,05.06.2018,159152,63.7,5.12,Electricity,Summer tires,0,1,0,Normal,10.54,1,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,05.06.2018,159088,15.9,3.42,Electricity,Summer tires,0,1,0,Normal,10.54,0,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,05.06.2018,159072,52.1,4.99,Electricity,Summer tires,0,1,0,Normal,10.54,0,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,04.06.2018,159020,40.7,5.21,Electricity,Summer tires,0,1,0,Normal,10.54,1,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,04.06.2018,158979,63.5,5.29,Electricity,Summer tires,0,1,0,Normal,10.54,1,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,04.06.2018,158916,37.3,5.24,Electricity,Summer tires,0,1,0,Normal,10.54,1,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,04.06.2018,158879,57.8,4.73,Electricity,Summer tires,0,1,0,Normal,10.54,1,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,04.06.2018,158821,22.4,2.99,Electricity,Summer tires,0,1,0,Normal,10.54,1,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,04.06.2018,158798,48.9,4.15,Electricity,Summer tires,1,1,1,Normal,10.54,0,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,04.06.2018,158749,79.3,5.46,Electricity,Summer tires,1,0,1,Normal,10.54,0,0,,-4.46
Mitsubishi,i-MiEV,i-MiEV,49,03.06.2018,158670,72.7,9.1,Electricity,Summer tires,1,0,1,Normal,12.52,0,0,,-2.48
Mitsubishi,i-MiEV,i-MiEV,49,02.06.2018,158597,79.5,10,Electricity,Summer tires,1,0,1,Normal,12.58,0,0,,-2.42
Mitsubishi,i-MiEV,i-MiEV,49,01.06.2018,158518,42.8,5.1,Electricity,Summer tires,1,0,1,Normal,11.92,0,0,,-3.08
Mitsubishi,i-MiEV,i-MiEV,49,31.05.2018,158475,17.8,6.8,Electricity,Summer tires,1,0,1,Normal,11.02,0,0,,-3.98
Mitsubishi,i-MiEV,i-MiEV,49,31.05.2018,158457,46.6,4.6,Electricity,Summer tires,1,0,1,Normal,11.02,0,0,,-3.98
Mitsubishi,i-MiEV,i-MiEV,49,31.05.2018,158411,17.5,4.75,Electricity,Summer tires,0,0,1,Normal,11.02,0,0,,-3.98
Mitsubishi,i-MiEV,i-MiEV,49,31.05.2018,158393,28.7,0.9,Electricity,Summer tires,0,0,1,Normal,11.02,0,0,,-3.98
Mitsubishi,i-MiEV,i-MiEV,49,31.05.2018,158364,71.3,3,Electricity,Summer tires,0,0,1,Normal,11.02,0,0,,-3.98
Mitsubishi,i-MiEV,i-MiEV,49,31.05.2018,158293,18.6,8.1,Electricity,Summer tires,0,0,1,Normal,11.49,0,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,30.05.2018,158274,49,5.72,Electricity,Summer tires,1,0,1,Normal,11.49,0,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,30.05.2018,158225,31.6,3.97,Electricity,Summer tires,0,1,0,Normal,11.49,1,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,30.05.2018,158193,41.5,4.68,Electricity,Summer tires,0,1,0,Normal,11.49,1,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,30.05.2018,158152,75.8,6.02,Electricity,Summer tires,1,1,1,Normal,11.49,1,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,30.05.2018,158076,52.8,7.01,Electricity,Summer tires,0,1,0,Normal,11.49,1,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,30.05.2018,158023,61.8,5.75,Electricity,Summer tires,0,1,0,Normal,11.49,1,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,30.05.2018,157962,75.1,6.24,Electricity,Summer tires,0,1,0,Normal,11.49,1,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,30.05.2018,157886,43.5,6.41,Electricity,Summer tires,0,1,0,Normal,11.49,1,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,30.05.2018,157843,42.6,2.65,Electricity,Summer tires,0,1,1,Fast,11.49,1,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,28.05.2018,157800,55.7,6.14,Electricity,Summer tires,1,0,1,Normal,11.02,0,0,,-3.98
Mitsubishi,i-MiEV,i-MiEV,49,27.05.2018,157745,75.9,8.61,Electricity,Summer tires,1,1,1,Normal,11.34,1,0,,-3.66
Mitsubishi,i-MiEV,i-MiEV,49,26.05.2018,157669,52.1,8.85,Electricity,Summer tires,0,1,1,Normal,11.04,1,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,26.05.2018,157617,60.7,3.6,Electricity,Summer tires,0,0,1,Normal,11.04,0,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,26.05.2018,157556,44.9,7.2,Electricity,Summer tires,0,0,1,Normal,11.55,0,0,,-3.45
Mitsubishi,i-MiEV,i-MiEV,49,26.05.2018,157511,44.7,5.27,Electricity,Summer tires,0,1,0,Normal,11.55,0,0,,-3.45
Mitsubishi,i-MiEV,i-MiEV,49,26.05.2018,157467,26.8,0.97,Electricity,Summer tires,0,1,1,Normal,11.55,0,0,,-3.45
Mitsubishi,i-MiEV,i-MiEV,49,25.05.2018,157439,49.8,5.85,Electricity,Summer tires,1,0,1,Normal,11.75,0,0,,-3.25
Mitsubishi,i-MiEV,i-MiEV,49,24.05.2018,157390,49.4,5.62,Electricity,Summer tires,1,0,1,Normal,11.38,0,0,,-3.62
Mitsubishi,i-MiEV,i-MiEV,49,23.05.2018,157340,59.9,7.61,Electricity,Summer tires,1,0,1,Normal,11.17,0,0,,-3.83
Mitsubishi,i-MiEV,i-MiEV,49,22.05.2018,157280,48.7,4.52,Electricity,Summer tires,1,0,1,Normal,11.17,0,0,,-3.83
Mitsubishi,i-MiEV,i-MiEV,49,21.05.2018,157231,62.6,7.07,Electricity,Summer tires,1,1,1,Normal,11.29,0,0,,-3.71
Mitsubishi,i-MiEV,i-MiEV,49,19.05.2018,157169,28.4,6.95,Electricity,Summer tires,1,1,1,Normal,11.3,0,0,,-3.7
Mitsubishi,i-MiEV,i-MiEV,49,19.05.2018,157140,72,4.4,Electricity,Summer tires,1,1,1,Normal,11.3,0,0,,-3.7
Mitsubishi,i-MiEV,i-MiEV,49,18.05.2018,157068,62.1,7.8,Electricity,Summer tires,1,0,1,Normal,12.56,0,0,,-2.44
Mitsubishi,i-MiEV,i-MiEV,49,17.05.2018,157006,48.3,6.02,Electricity,Summer tires,1,0,1,Normal,11.56,0,0,,-3.44
Mitsubishi,i-MiEV,i-MiEV,49,16.05.2018,156958,46.3,5.59,Electricity,Summer tires,1,0,1,Normal,11.56,0,0,,-3.44
Mitsubishi,i-MiEV,i-MiEV,49,15.05.2018,156911,52.8,5.43,Electricity,Summer tires,1,0,1,Normal,11.56,0,0,,-3.44
Mitsubishi,i-MiEV,i-MiEV,49,14.05.2018,156858,20.6,7.14,Electricity,Summer tires,1,0,1,Normal,11.07,0,0,,-3.93
Mitsubishi,i-MiEV,i-MiEV,49,14.05.2018,156838,62.9,2.1,Electricity,Summer tires,1,0,1,Normal,11.07,0,0,,-3.93
Mitsubishi,i-MiEV,i-MiEV,49,12.05.2018,156775,79,9.31,Electricity,Summer tires,1,1,1,Normal,11.78,0,0,,-3.22
Mitsubishi,i-MiEV,i-MiEV,49,11.05.2018,156696,48.8,6.1,Electricity,Summer tires,1,0,1,Normal,12.5,0,0,,-2.5
Mitsubishi,i-MiEV,i-MiEV,49,10.05.2018,156647,50.5,8.3,Electricity,Summer tires,0,1,1,Normal,11.4,0,0,,-3.6
Mitsubishi,i-MiEV,i-MiEV,49,09.05.2018,156597,69.1,8.58,Electricity,Summer tires,1,0,1,Normal,11.4,0,0,,-3.6
Mitsubishi,i-MiEV,i-MiEV,49,09.05.2018,156527,61,3.7,Electricity,Summer tires,1,0,1,Normal,11.4,0,0,,-3.6
Mitsubishi,i-MiEV,i-MiEV,49,07.05.2018,156466,47.7,5.27,Electricity,Summer tires,1,0,1,Normal,11.05,0,0,,-3.95
Mitsubishi,i-MiEV,i-MiEV,49,05.05.2018,156419,82.7,8.88,Electricity,Summer tires,1,0,1,Normal,10.74,0,0,,-4.26
Mitsubishi,i-MiEV,i-MiEV,49,05.05.2018,156336,17.7,2.4,Electricity,Summer tires,1,0,1,Fast,13.56,0,0,,-1.44
Mitsubishi,i-MiEV,i-MiEV,49,04.05.2018,156318,19.8,3.03,Electricity,Summer tires,1,0,1,Normal,12.24,0,0,,-2.76
Mitsubishi,i-MiEV,i-MiEV,49,04.05.2018,156298,35.2,3.7,Electricity,Summer tires,1,0,1,Normal,12.24,0,0,,-2.76
Mitsubishi,i-MiEV,i-MiEV,49,03.05.2018,156263,48.2,6.25,Electricity,Summer tires,1,0,1,Normal,12.97,0,0,,-2.03
Mitsubishi,i-MiEV,i-MiEV,49,02.05.2018,156215,55,,Electricity,Summer tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,30.04.2018,156160,22.1,5.67,Electricity,Summer tires,1,0,1,Normal,12.23,0,0,,-2.77
Mitsubishi,i-MiEV,i-MiEV,49,30.04.2018,156138,17.3,2.47,Electricity,Summer tires,0,1,1,Normal,12.23,0,0,,-2.77
Mitsubishi,i-MiEV,i-MiEV,49,30.04.2018,156120,24,2.7,Electricity,Summer tires,1,1,1,Normal,12.23,0,0,,-2.77
Mitsubishi,i-MiEV,i-MiEV,49,30.04.2018,156096,14.8,3.81,Electricity,Summer tires,1,1,1,Fast,12.23,0,0,,-2.77
Mitsubishi,i-MiEV,i-MiEV,49,30.04.2018,156082,54.7,1.6,Electricity,Summer tires,1,1,1,Fast,12.23,0,0,,-2.77
Mitsubishi,i-MiEV,i-MiEV,49,28.04.2018,156027,52.1,9.35,Electricity,Summer tires,0,1,1,Normal,11.21,0,0,,-3.79
Mitsubishi,i-MiEV,i-MiEV,49,28.04.2018,155975,58.5,3.05,Electricity,Summer tires,0,0,1,Normal,11.21,0,0,,-3.79
Mitsubishi,i-MiEV,i-MiEV,49,28.04.2018,155916,44.5,7.7,Electricity,Summer tires,0,0,1,Normal,11.88,0,0,,-3.12
Mitsubishi,i-MiEV,i-MiEV,49,28.04.2018,155872,43.4,5,Electricity,Summer tires,0,1,0,Normal,11.88,0,0,,-3.12
Mitsubishi,i-MiEV,i-MiEV,49,28.04.2018,155828,28.1,1.08,Electricity,Summer tires,0,1,1,Normal,11.88,0,0,,-3.12
Mitsubishi,i-MiEV,i-MiEV,49,27.04.2018,155800,18.3,5.1,Electricity,Summer tires,1,0,1,Normal,11.52,0,0,,-3.48
Mitsubishi,i-MiEV,i-MiEV,49,27.04.2018,155782,50.3,2.8,Electricity,Summer tires,1,0,1,Normal,11.52,0,0,,-3.48
Mitsubishi,i-MiEV,i-MiEV,49,26.04.2018,155732,49.1,6.25,Electricity,Summer tires,1,0,1,Normal,11.75,0,0,,-3.25
Mitsubishi,i-MiEV,i-MiEV,49,26.04.2018,155682,1,8,Electricity,Summer tires,1,0,0,Normal,11.75,0,0,,-3.25
Mitsubishi,i-MiEV,i-MiEV,49,25.04.2018,155681,59,0.1,Electricity,Summer tires,0,1,1,Normal,11.75,0,0,,-3.25
Mitsubishi,i-MiEV,i-MiEV,49,25.04.2018,155622,34.5,2.53,Electricity,Summer tires,1,0,1,Normal,11.75,0,0,,-3.25
Mitsubishi,i-MiEV,i-MiEV,49,24.04.2018,155588,52.8,5.75,Electricity,Summer tires,1,0,1,Normal,10.89,0,0,,-4.11
Mitsubishi,i-MiEV,i-MiEV,49,24.04.2018,155535,1.2,4.6,Electricity,Summer tires,1,0,0,Normal,11.38,0,0,,-3.62
Mitsubishi,i-MiEV,i-MiEV,49,23.04.2018,155534,53,1.57,Electricity,Summer tires,1,0,1,Normal,11.38,0,0,,-3.62
Mitsubishi,i-MiEV,i-MiEV,49,21.04.2018,155481,39.4,8.23,Electricity,Summer tires,1,1,1,Normal,10.81,0,0,,-4.19
Mitsubishi,i-MiEV,i-MiEV,49,21.04.2018,155441,58,2.3,Electricity,Summer tires,1,1,1,Normal,10.81,0,0,,-4.19
Mitsubishi,i-MiEV,i-MiEV,49,20.04.2018,155383,53.1,6.05,Electricity,Summer tires,1,0,1,Normal,11.39,0,0,,-3.61
Mitsubishi,i-MiEV,i-MiEV,49,19.04.2018,155330,48.9,5.35,Electricity,Summer tires,1,0,1,Normal,10.94,0,0,,-4.06
Mitsubishi,i-MiEV,i-MiEV,49,19.04.2018,155281,48.8,5.64,Electricity,Summer tires,1,0,1,Normal,11.56,0,0,,-3.44
Mitsubishi,i-MiEV,i-MiEV,49,18.04.2018,155232,47.2,7.73,Electricity,Summer tires,1,0,1,Normal,10.85,0,0,,-4.15
Mitsubishi,i-MiEV,i-MiEV,49,16.04.2018,155185,52.5,6.7,Electricity,Summer tires,1,0,1,Normal,10.85,0,0,,-4.15
Mitsubishi,i-MiEV,i-MiEV,49,15.04.2018,155133,30.5,4.48,Electricity,Summer tires,0,1,1,Normal,10.85,0,0,,-4.15
Mitsubishi,i-MiEV,i-MiEV,49,15.04.2018,155102,45.4,3.3,Electricity,Summer tires,0,1,0,Normal,10.85,0,0,,-4.15
Mitsubishi,i-MiEV,i-MiEV,49,15.04.2018,155057,51,5.66,Electricity,Summer tires,0,1,0,Normal,10.85,0,0,,-4.15
Mitsubishi,i-MiEV,i-MiEV,49,15.04.2018,155006,23.3,3.1,Electricity,Summer tires,0,0,1,Normal,10.85,0,0,,-4.15
Mitsubishi,i-MiEV,i-MiEV,49,15.04.2018,154982,57.9,4.75,Electricity,Summer tires,1,1,1,Normal,10.85,0,0,,-4.15
Mitsubishi,i-MiEV,i-MiEV,49,15.04.2018,154925,65.1,5.55,Electricity,Summer tires,1,1,1,Normal,10.85,0,0,,-4.15
Mitsubishi,i-MiEV,i-MiEV,49,15.04.2018,154859,40.8,5.02,Electricity,Summer tires,0,1,0,Normal,10.85,0,0,,-4.15
Mitsubishi,i-MiEV,i-MiEV,49,15.04.2018,154819,60.6,5.16,Electricity,Summer tires,0,1,1,Normal,10.85,0,0,,-4.15
Mitsubishi,i-MiEV,i-MiEV,49,14.04.2018,154758,33.9,4.43,Electricity,Summer tires,1,0,1,Normal,13.07,0,0,,-1.93
Mitsubishi,i-MiEV,i-MiEV,49,14.04.2018,154724,23.1,8.7,Electricity,Summer tires,0,0,1,Normal,12.73,0,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,14.04.2018,154701,58.6,1.7,Electricity,Summer tires,0,0,1,Normal,12.73,0,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,14.04.2018,154642,15.9,7.58,Electricity,Summer tires,1,1,1,Normal,12.73,0,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,13.04.2018,154626,48.6,4,Electricity,Summer tires,0,1,0,Normal,12.73,0,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,13.04.2018,154578,8.6,5.59,Electricity,Summer tires,0,0,1,Normal,12.73,0,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,13.04.2018,154569,68.1,0.92,Electricity,Summer tires,0,0,1,Normal,12.73,0,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,13.04.2018,154501,6.9,4.1,Electricity,Summer tires,1,0,0,Normal,12.73,0,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,13.04.2018,154494,5.5,6.81,Electricity,Summer tires,1,0,0,Normal,12.73,0,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,13.04.2018,154489,65.7,1,Electricity,Summer tires,1,0,1,Normal,12.73,0,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,13.04.2018,154423,37.5,4.78,Electricity,Summer tires,1,0,1,Normal,12.73,1,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,13.04.2018,154386,61.4,6.35,Electricity,Summer tires,1,1,1,Normal,12.73,1,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,13.04.2018,154324,43.5,6.83,Electricity,Summer tires,0,1,0,Normal,12.73,1,1,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,13.04.2018,154281,28.3,1.67,Electricity,Summer tires,0,1,1,Normal,12.73,1,1,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,11.04.2018,154252,53.4,,Electricity,Summer tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,10.04.2018,154199,49.8,5.9,Electricity,Summer tires,1,0,1,Normal,11.85,0,0,,-3.15
Mitsubishi,i-MiEV,i-MiEV,49,09.04.2018,154149,53,,Electricity,Summer tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,08.04.2018,154096,47.7,8.2,Electricity,Summer tires,0,1,1,Normal,10.35,0,0,,-4.65
Mitsubishi,i-MiEV,i-MiEV,49,08.04.2018,154048,64.1,3.37,Electricity,Summer tires,0,1,0,Normal,10.35,0,0,,-4.65
Mitsubishi,i-MiEV,i-MiEV,49,08.04.2018,153984,30.4,8.1,Electricity,Summer tires,0,1,0,Normal,11.52,0,0,,-3.48
Mitsubishi,i-MiEV,i-MiEV,49,08.04.2018,153954,44.5,3.35,Electricity,Summer tires,0,1,0,Normal,11.52,0,0,,-3.48
Mitsubishi,i-MiEV,i-MiEV,49,08.04.2018,153909,38.6,1.62,Electricity,Summer tires,1,1,1,Normal,11.52,0,0,,-3.48
Mitsubishi,i-MiEV,i-MiEV,49,06.04.2018,153871,17,3.12,Electricity,Winter tires,1,0,1,Normal,13.45,0,0,,-1.55
Mitsubishi,i-MiEV,i-MiEV,49,06.04.2018,153854,35.2,3.9,Electricity,Winter tires,1,0,1,Normal,13.45,0,0,,-1.55
Mitsubishi,i-MiEV,i-MiEV,49,05.04.2018,153818,48.7,6.64,Electricity,Winter tires,1,0,1,Normal,13.63,0,0,,-1.37
Mitsubishi,i-MiEV,i-MiEV,49,04.04.2018,153770,50.4,6.56,Electricity,Winter tires,1,0,1,Normal,13.02,0,0,,-1.98
Mitsubishi,i-MiEV,i-MiEV,49,03.04.2018,153719,20.7,3.22,Electricity,Winter tires,1,0,1,Normal,12.17,0,0,,-2.83
Mitsubishi,i-MiEV,i-MiEV,49,03.04.2018,153698,34.5,3.5,Electricity,Winter tires,1,0,1,Normal,12.17,0,0,,-2.83
Mitsubishi,i-MiEV,i-MiEV,49,02.04.2018,153664,59.8,,Electricity,Winter tires,0,1,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,02.04.2018,153604,37.4,7,Electricity,Winter tires,0,1,1,Normal,15.17,0,0,,0.17
Mitsubishi,i-MiEV,i-MiEV,49,01.04.2018,153567,47.5,5.88,Electricity,Winter tires,1,1,1,Fast,15.17,0,0,,0.17
Mitsubishi,i-MiEV,i-MiEV,49,31.03.2018,153519,15.2,7.36,Electricity,Winter tires,1,0,1,Normal,11.86,0,0,,-3.14
Mitsubishi,i-MiEV,i-MiEV,49,31.03.2018,153504,82.3,4.2,Electricity,Winter tires,1,1,1,Normal,11.86,0,0,,-3.14
Mitsubishi,i-MiEV,i-MiEV,49,30.03.2018,153422,54.8,9.45,Electricity,Winter tires,0,1,1,Normal,12.78,0,0,,-2.22
